   it           t(s)          Vm(V) V_analitica(V)      Error_relativo
         347   1.74000015E-04   3.44015629E-04   3.44007014E-04  -2.50423200E-05
         348   1.74500019E-04   3.44998436E-04   3.44990491E-04  -2.30306232E-05
         349   1.75000023E-04   3.45981185E-04   3.45972774E-04  -2.43111826E-05
         350   1.75500027E-04   3.46963876E-04   3.46955057E-04  -2.54167226E-05
         351   1.76000016E-04   3.47946538E-04   3.47938534E-04  -2.30027799E-05
         352   1.76500020E-04   3.48929141E-04   3.48920817E-04  -2.38555422E-05
         353   1.77000024E-04   3.49911686E-04   3.49903101E-04  -2.45371648E-05
         354   1.77500013E-04   3.50894203E-04   3.50885384E-04  -2.51320253E-05
         355   1.78000017E-04   3.51876661E-04   3.51867668E-04  -2.55581417E-05
         356   1.78500020E-04   3.52859061E-04   3.52849951E-04  -2.58169202E-05
         357   1.79000024E-04   3.53841431E-04   3.53832234E-04  -2.59920089E-05
         358   1.79500013E-04   3.54823744E-04   3.54814518E-04  -2.60020770E-05
         359   1.80000017E-04   3.55805998E-04   3.55796801E-04  -2.58484906E-05
         360   1.80500021E-04   3.56788194E-04   3.56779085E-04  -2.55326031E-05
         361   1.81000025E-04   3.57770361E-04   3.57761368E-04  -2.51371002E-05
         362   1.81500014E-04   3.58752470E-04   3.58743651E-04  -2.45815099E-05
         363   1.82000018E-04   3.59734520E-04   3.59725935E-04  -2.38671419E-05
         364   1.82500022E-04   3.60716542E-04   3.60708218E-04  -2.30759797E-05
         365   1.83000026E-04   3.61698505E-04   3.61689308E-04  -2.54273764E-05
         366   1.83500015E-04   3.62680410E-04   3.62671592E-04  -2.43152790E-05
         367   1.84000019E-04   3.63662286E-04   3.63653904E-04  -2.30491223E-05
         368   1.84500022E-04   3.64644104E-04   3.64634994E-04  -2.49825134E-05
         369   1.85000026E-04   3.65625863E-04   3.65617278E-04  -2.34825602E-05
         370   1.85500016E-04   3.66607594E-04   3.66598368E-04  -2.51662714E-05
         371   1.86000019E-04   3.67589266E-04   3.67580651E-04  -2.34363088E-05
         372   1.86500023E-04   3.68570880E-04   3.68561741E-04  -2.47953103E-05
         373   1.87000027E-04   3.69552465E-04   3.69542831E-04  -2.60683391E-05
         374   1.87500016E-04   3.70533991E-04   3.70525115E-04  -2.39569945E-05
         375   1.88000020E-04   3.71515460E-04   3.71506205E-04  -2.49121495E-05
         376   1.88500024E-04   3.72496870E-04   3.72487295E-04  -2.57060055E-05
         377   1.89000028E-04   3.73478251E-04   3.73469578E-04  -2.32226175E-05
         378   1.89500017E-04   3.74459574E-04   3.74450668E-04  -2.37835666E-05
         379   1.90000021E-04   3.75440839E-04   3.75431759E-04  -2.41865400E-05
         380   1.90500024E-04   3.76422075E-04   3.76412849E-04  -2.45100946E-05
         381   1.91000028E-04   3.77403252E-04   3.77393939E-04  -2.46777308E-05
         382   1.91500018E-04   3.78384371E-04   3.78375058E-04  -2.46137406E-05
         383   1.92000021E-04   3.79365461E-04   3.79356148E-04  -2.45500851E-05
         384   1.92500025E-04   3.80346493E-04   3.80337238E-04  -2.43337145E-05
         385   1.93000014E-04   3.81327467E-04   3.81318328E-04  -2.39658111E-05
         386   1.93500018E-04   3.82308412E-04   3.82299419E-04  -2.35236657E-05
         387   1.94000022E-04   3.83289298E-04   3.83279315E-04  -2.60452707E-05
         388   1.94500026E-04   3.84270126E-04   3.84260406E-04  -2.52971149E-05
         389   1.95000015E-04   3.85250925E-04   3.85241496E-04  -2.44772200E-05
         390   1.95500019E-04   3.86231666E-04   3.86222586E-04  -2.35107818E-05
         391   1.96000023E-04   3.87212349E-04   3.87202483E-04  -2.54807219E-05
         392   1.96500027E-04   3.88193002E-04   3.88183573E-04  -2.42917049E-05
         393   1.97000016E-04   3.89173598E-04   3.89163499E-04  -2.59506069E-05
         394   1.97500020E-04   3.90154135E-04   3.90144589E-04  -2.44679959E-05
         395   1.98000023E-04   3.91134614E-04   3.91124486E-04  -2.58949094E-05
         396   1.98500027E-04   3.92115064E-04   3.92105576E-04  -2.41971793E-05
         397   1.99000016E-04   3.93095455E-04   3.93085473E-04  -2.53955295E-05
         398   1.99500020E-04   3.94075789E-04   3.94066563E-04  -2.34120707E-05
         399   2.00000024E-04   3.95056093E-04   3.95046460E-04  -2.43854047E-05
         400   2.00500028E-04   3.96036339E-04   3.96026357E-04  -2.52069440E-05
         401   2.01000017E-04   3.97016527E-04   3.97006253E-04  -2.58778091E-05
         402   2.01500021E-04   3.97996686E-04   3.97987344E-04  -2.34739364E-05
         403   2.02000025E-04   3.98976787E-04   3.98967270E-04  -2.38539687E-05
         404   2.02500029E-04   3.99956829E-04   3.99947166E-04  -2.41593698E-05
         405   2.03000018E-04   4.00936842E-04   4.00927063E-04  -2.43906888E-05
         406   2.03500022E-04   4.01916797E-04   4.01906960E-04  -2.44760504E-05
         407   2.04000025E-04   4.02896694E-04   4.02886857E-04  -2.44165185E-05
         408   2.04500029E-04   4.03876562E-04   4.03866754E-04  -2.42852147E-05
         409   2.05000018E-04   4.04856371E-04   4.04846651E-04  -2.40107693E-05
         410   2.05500022E-04   4.05836123E-04   4.05826548E-04  -2.35942189E-05
         411   2.06000026E-04   4.06815845E-04   4.06805280E-04  -2.59698954E-05
         412   2.06500030E-04   4.07795509E-04   4.07785177E-04  -2.53365270E-05
         413   2.07000019E-04   4.08775115E-04   4.08765074E-04  -2.45637948E-05
         414   2.07500023E-04   4.09754663E-04   4.09744971E-04  -2.36527012E-05
         415   2.08000027E-04   4.10734181E-04   4.10723675E-04  -2.55804171E-05
         416   2.08500016E-04   4.11713641E-04   4.11703571E-04  -2.44591647E-05
         417   2.09000020E-04   4.12693043E-04   4.12682275E-04  -2.60937231E-05
         418   2.09500024E-04   4.13672416E-04   4.13662172E-04  -2.47654953E-05
         419   2.10000027E-04   4.14651731E-04   4.14642098E-04  -2.32329712E-05
         420   2.10500017E-04   4.15630988E-04   4.15620802E-04  -2.45087358E-05
         421   2.11000020E-04   4.16610215E-04   4.16599505E-04  -2.57086467E-05
         422   2.11500024E-04   4.17589385E-04   4.17579402E-04  -2.39059063E-05
         423   2.12000028E-04   4.18568496E-04   4.18558106E-04  -2.48234774E-05
         424   2.12500017E-04   4.19547578E-04   4.19536809E-04  -2.56673957E-05
         425   2.13000021E-04   4.20526601E-04   4.20516706E-04  -2.35312946E-05
         426   2.13500025E-04   4.21505567E-04   4.21495439E-04  -2.40290447E-05
         427   2.14000029E-04   4.22484503E-04   4.22474142E-04  -2.45244919E-05
         428   2.14500018E-04   4.23463382E-04   4.23452846E-04  -2.48801880E-05
         429   2.15000022E-04   4.24442202E-04   4.24431550E-04  -2.50971025E-05
         430   2.15500026E-04   4.25420993E-04   4.25410253E-04  -2.52446043E-05
         431   2.16000029E-04   4.26399725E-04   4.26388957E-04  -2.52549162E-05
         432   2.16500019E-04   4.27378400E-04   4.27367690E-04  -2.50608773E-05
         433   2.17000023E-04   4.28357045E-04   4.28346393E-04  -2.48677279E-05
         434   2.17500026E-04   4.29335632E-04   4.29325097E-04  -2.45398805E-05
         435   2.18000030E-04   4.30314161E-04   4.30303800E-04  -2.40782520E-05
         436   2.18500019E-04   4.31292632E-04   4.31282504E-04  -2.34837553E-05
         437   2.19000023E-04   4.32271074E-04   4.32260014E-04  -2.55851919E-05
         438   2.19500027E-04   4.33249457E-04   4.33238747E-04  -2.47212647E-05
         439   2.20000031E-04   4.34227783E-04   4.34217451E-04  -2.37942077E-05
         440   2.20500020E-04   4.35206079E-04   4.35194961E-04  -2.55463965E-05
         441   2.21000024E-04   4.36184317E-04   4.36173665E-04  -2.44214698E-05
         442   2.21500028E-04   4.37162496E-04   4.37151175E-04  -2.58981127E-05
         443   2.22000031E-04   4.38140647E-04   4.38129879E-04  -2.45781393E-05
         444   2.22500021E-04   4.39118739E-04   4.39107418E-04  -2.57827342E-05
         445   2.23000025E-04   4.40096774E-04   4.40086122E-04  -2.42043570E-05
         446   2.23500028E-04   4.41074779E-04   4.41063632E-04  -2.52724694E-05
         447   2.24000018E-04   4.42052726E-04   4.42042336E-04  -2.35046882E-05
         448   2.24500021E-04   4.43030614E-04   4.43019846E-04  -2.43068516E-05
         449   2.25000025E-04   4.44008474E-04   4.43997385E-04  -2.49743807E-05
         450   2.25500029E-04   4.44986275E-04   4.44974896E-04  -2.55735722E-05
         451   2.26000018E-04   4.45964019E-04   4.45953599E-04  -2.33638020E-05
         452   2.26500022E-04   4.46941733E-04   4.46931110E-04  -2.37685363E-05
         453   2.27000026E-04   4.47919389E-04   4.47908620E-04  -2.40415502E-05
         454   2.27500030E-04   4.48896986E-04   4.48886160E-04  -2.41188663E-05
         455   2.28000019E-04   4.49874555E-04   4.49863670E-04  -2.41958478E-05
         456   2.28500023E-04   4.50852065E-04   4.50841180E-04  -2.41433863E-05
         457   2.29000027E-04   4.51829517E-04   4.51818691E-04  -2.39623223E-05
         458   2.29500030E-04   4.52806940E-04   4.52796201E-04  -2.37177646E-05
         459   2.30000020E-04   4.53784305E-04   4.53772547E-04  -2.59115441E-05
         460   2.30500023E-04   4.54761612E-04   4.54750058E-04  -2.54078495E-05
         461   2.31000027E-04   4.55738860E-04   4.55727568E-04  -2.47785902E-05
         462   2.31500031E-04   4.56716079E-04   4.56705078E-04  -2.40882982E-05
         463   2.32000020E-04   4.57693241E-04   4.57681395E-04  -2.58810142E-05
         464   2.32500024E-04   4.58670344E-04   4.58658935E-04  -2.48740416E-05
         465   2.33000028E-04   4.59647417E-04   4.59636445E-04  -2.38713528E-05
         466   2.33500032E-04   4.60624433E-04   4.60612762E-04  -2.53371963E-05
         467   2.34000021E-04   4.61601390E-04   4.61590273E-04  -2.40855661E-05
         468   2.34500025E-04   4.62578319E-04   4.62566590E-04  -2.53560120E-05
         469   2.35000029E-04   4.63555189E-04   4.63544129E-04  -2.38584744E-05
         470   2.35500032E-04   4.64532000E-04   4.64520446E-04  -2.48734377E-05
         471   2.36000022E-04   4.65508783E-04   4.65496763E-04  -2.58216223E-05
         472   2.36500025E-04   4.66485508E-04   4.66474274E-04  -2.40829540E-05
         473   2.37000029E-04   4.67462174E-04   4.67450620E-04  -2.47175212E-05
         474   2.37500033E-04   4.68438811E-04   4.68426937E-04  -2.53494454E-05
         475   2.38000022E-04   4.69415390E-04   4.69403254E-04  -2.58547370E-05
         476   2.38500026E-04   4.70391911E-04   4.70380764E-04  -2.36973283E-05
         477   2.39000030E-04   4.71368403E-04   4.71357111E-04  -2.39569654E-05
         478   2.39500034E-04   4.72344836E-04   4.72333428E-04  -2.41539146E-05
         479   2.40000023E-04   4.73321212E-04   4.73309745E-04  -2.42270726E-05
         480   2.40500027E-04   4.74297558E-04   4.74286062E-04  -2.42385631E-05
         481   2.41000031E-04   4.75273846E-04   4.75262379E-04  -2.41275338E-05
         482   2.41500020E-04   4.76250076E-04   4.76238725E-04  -2.38336215E-05
         483   2.42000024E-04   4.77226276E-04   4.77215042E-04  -2.35409152E-05
         484   2.42500028E-04   4.78202419E-04   4.78190166E-04  -2.56230960E-05
         485   2.43000031E-04   4.79178503E-04   4.79166483E-04  -2.50849807E-05
         486   2.43500021E-04   4.80154558E-04   4.80142829E-04  -2.44278217E-05
         487   2.44000024E-04   4.81130555E-04   4.81119147E-04  -2.37128406E-05
         488   2.44500028E-04   4.82106494E-04   4.82094270E-04  -2.53552244E-05
         489   2.45000032E-04   4.83082375E-04   4.83070588E-04  -2.44002676E-05
         490   2.45500036E-04   4.84058226E-04   4.84045740E-04  -2.57941392E-05
         491   2.46000040E-04   4.85034019E-04   4.85022058E-04  -2.46621239E-05
         492   2.46500014E-04   4.86009754E-04   4.85998375E-04  -2.34148883E-05
         493   2.47000018E-04   4.86985460E-04   4.86973528E-04  -2.45035299E-05
         494   2.47500022E-04   4.87961108E-04   4.87948651E-04  -2.55281775E-05
         495   2.48000026E-04   4.88936726E-04   4.88924969E-04  -2.40485715E-05
         496   2.48500030E-04   4.89912287E-04   4.89900121E-04  -2.48324104E-05
         497   2.49000033E-04   4.90887789E-04   4.90875216E-04  -2.56131389E-05
         498   2.49500037E-04   4.91863233E-04   4.91851533E-04  -2.37871373E-05
         499   2.50000041E-04   4.92838619E-04   4.92826686E-04  -2.42125079E-05
         500   2.50500016E-04   4.93814005E-04   4.93801839E-04  -2.46361997E-05
         501   2.51000019E-04   4.94789332E-04   4.94776934E-04  -2.50582252E-05
         502   2.51500023E-04   4.95764602E-04   4.95752087E-04  -2.52437603E-05
         503   2.52000027E-04   4.96739813E-04   4.96727240E-04  -2.53113849E-05
         504   2.52500031E-04   4.97714966E-04   4.97702335E-04  -2.53787493E-05
         505   2.53000035E-04   4.98690060E-04   4.98677487E-04  -2.52123973E-05
         506   2.53500039E-04   4.99665155E-04   4.99652640E-04  -2.50466946E-05
         507   2.54000042E-04   5.00640192E-04   5.00627735E-04  -2.48816414E-05
         508   2.54500017E-04   5.01615170E-04   5.01602888E-04  -2.44851399E-05
         509   2.55000021E-04   5.02590090E-04   5.02577983E-04  -2.40901791E-05
         510   2.55500025E-04   5.03564952E-04   5.03551972E-04  -2.57774955E-05
         511   2.56000028E-04   5.04539756E-04   5.04527066E-04  -2.51508209E-05
         512   2.56500032E-04   5.05514501E-04   5.05502219E-04  -2.42962669E-05
         513   2.57000036E-04   5.06489247E-04   5.06476150E-04  -2.58585205E-05
         514   2.57500040E-04   5.07463934E-04   5.07451303E-04  -2.48911820E-05
         515   2.58000015E-04   5.08438563E-04   5.08426398E-04  -2.39275560E-05
         516   2.58500018E-04   5.09413134E-04   5.09400328E-04  -2.51387464E-05
         517   2.59000022E-04   5.10387647E-04   5.10375481E-04  -2.38361790E-05
         518   2.59500026E-04   5.11362101E-04   5.11349412E-04  -2.48152628E-05
         519   2.60000030E-04   5.12336555E-04   5.12323342E-04  -2.57906249E-05
         520   2.60500034E-04   5.13310952E-04   5.13298495E-04  -2.42674378E-05
         521   2.61000037E-04   5.14285290E-04   5.14272426E-04  -2.50137709E-05
         522   2.61500041E-04   5.15259570E-04   5.15246356E-04  -2.56443127E-05
         523   2.62000016E-04   5.16233791E-04   5.16221509E-04  -2.37917557E-05
         524   2.62500020E-04   5.17207955E-04   5.17195440E-04  -2.41971338E-05
         525   2.63000024E-04   5.18182118E-04   5.18169370E-04  -2.46009859E-05
         526   2.63500027E-04   5.19156223E-04   5.19143359E-04  -2.47790758E-05
         527   2.64000031E-04   5.20130270E-04   5.20117290E-04  -2.49565019E-05
         528   2.64500035E-04   5.21104259E-04   5.21091220E-04  -2.50215617E-05
         529   2.65000039E-04   5.22078190E-04   5.22065151E-04  -2.49748828E-05
         530   2.65500043E-04   5.23052062E-04   5.23039082E-04  -2.48170909E-05
         531   2.66000017E-04   5.24025934E-04   5.24013012E-04  -2.46598847E-05
         532   2.66500021E-04   5.24999748E-04   5.24986943E-04  -2.43923878E-05
         533   2.67000025E-04   5.25973504E-04   5.25960932E-04  -2.39045421E-05
         534   2.67500029E-04   5.26947202E-04   5.26933640E-04  -2.57383163E-05
         535   2.68000033E-04   5.27920842E-04   5.27907570E-04  -2.51395268E-05
         536   2.68500036E-04   5.28894423E-04   5.28881559E-04  -2.43228242E-05
         537   2.69000040E-04   5.29868004E-04   5.29855490E-04  -2.36189808E-05
         538   2.69500044E-04   5.30841528E-04   5.30828198E-04  -2.51108631E-05
         539   2.70000019E-04   5.31814992E-04   5.31802187E-04  -2.40797908E-05
         540   2.70500022E-04   5.32788399E-04   5.32774895E-04  -2.53468734E-05
         541   2.71000026E-04   5.33761748E-04   5.33748826E-04  -2.42100778E-05
         542   2.71500030E-04   5.34735038E-04   5.34721592E-04  -2.51457386E-05
         543   2.72000034E-04   5.35708328E-04   5.35695523E-04  -2.39047840E-05
         544   2.72500038E-04   5.36681560E-04   5.36668289E-04  -2.47291428E-05
         545   2.73000041E-04   5.37654734E-04   5.37641055E-04  -2.54422539E-05
         546   2.73500016E-04   5.38627850E-04   5.38614986E-04  -2.38832818E-05
         547   2.74000020E-04   5.39600907E-04   5.39587752E-04  -2.43795967E-05
         548   2.74500024E-04   5.40573907E-04   5.40560461E-04  -2.48741271E-05
         549   2.75000028E-04   5.41546906E-04   5.41533227E-04  -2.52593927E-05
         550   2.75500031E-04   5.42519847E-04   5.42505994E-04  -2.55359828E-05
         551   2.76000035E-04   5.43492730E-04   5.43478702E-04  -2.58115833E-05
         552   2.76500039E-04   5.44465554E-04   5.44451468E-04  -2.58723776E-05
         553   2.77000043E-04   5.45438321E-04   5.45425399E-04  -2.36917840E-05
         554   2.77500018E-04   5.46411029E-04   5.46396943E-04  -2.57802585E-05
