   it           t(s)          Vm(V) V_analitica(V)      Error_relativo
         348   6.98000076E-04   1.34479254E-03   1.34466286E-03  -9.64454885E-05
         349   7.00000091E-04   1.34852354E-03   1.34839409E-03  -9.60059406E-05
         350   7.02000107E-04   1.35225384E-03   1.35212415E-03  -9.59132813E-05
         351   7.04000064E-04   1.35598343E-03   1.35585305E-03  -9.61646729E-05
         352   7.06000079E-04   1.35971222E-03   1.35958195E-03  -9.58152959E-05
         353   7.08000094E-04   1.36344030E-03   1.36330957E-03  -9.58948804E-05
         354   7.10000051E-04   1.36716757E-03   1.36703602E-03  -9.62295890E-05
         355   7.12000066E-04   1.37089414E-03   1.37076259E-03  -9.59679746E-05
         356   7.14000082E-04   1.37462001E-03   1.37448788E-03  -9.61313635E-05
         357   7.16000097E-04   1.37834507E-03   1.37821189E-03  -9.66318257E-05
         358   7.18000054E-04   1.38206943E-03   1.38193602E-03  -9.65398940E-05
         359   7.20000069E-04   1.38579297E-03   1.38566014E-03  -9.58603632E-05
         360   7.22000084E-04   1.38951582E-03   1.38938182E-03  -9.64414794E-05
         361   7.24000100E-04   1.39323797E-03   1.39310362E-03  -9.64345236E-05
         362   7.26000057E-04   1.39695930E-03   1.39682530E-03  -9.59275567E-05
         363   7.28000072E-04   1.40067993E-03   1.40054466E-03  -9.65871441E-05
         364   7.30000087E-04   1.40439975E-03   1.40426517E-03  -9.58338278E-05
         365   7.32000102E-04   1.40811887E-03   1.40798325E-03  -9.63249040E-05
         366   7.34000059E-04   1.41183729E-03   1.41170144E-03  -9.62361300E-05
         367   7.36000075E-04   1.41555490E-03   1.41541834E-03  -9.64768988E-05
         368   7.38000090E-04   1.41927181E-03   1.41913525E-03  -9.62242120E-05
         369   7.40000105E-04   1.42298790E-03   1.42285100E-03  -9.62183840E-05
         370   7.42000062E-04   1.42670330E-03   1.42656686E-03  -9.56413351E-05
         371   7.44000077E-04   1.43041799E-03   1.43028016E-03  -9.63697530E-05
         372   7.46000092E-04   1.43413187E-03   1.43399357E-03  -9.64449282E-05
         373   7.48000108E-04   1.43784506E-03   1.43770687E-03  -9.61148544E-05
         374   7.50000065E-04   1.44155754E-03   1.44141912E-03  -9.60288453E-05
         375   7.52000080E-04   1.44526921E-03   1.44513010E-03  -9.62655977E-05
         376   7.54000095E-04   1.44898018E-03   1.44884107E-03  -9.60190300E-05
         377   7.56000110E-04   1.45269034E-03   1.45255087E-03  -9.60142279E-05
         378   7.58000067E-04   1.45639980E-03   1.45626068E-03  -9.55298092E-05
         379   7.60000083E-04   1.46010856E-03   1.45996804E-03  -9.62440899E-05
         380   7.62000098E-04   1.46381650E-03   1.46367669E-03  -9.55230062E-05
         381   7.64000113E-04   1.46752375E-03   1.46738288E-03  -9.59957615E-05
         382   7.66000070E-04   1.47123029E-03   1.47108908E-03  -9.59913232E-05
         383   7.68000085E-04   1.47493603E-03   1.47479412E-03  -9.62237900E-05
         384   7.70000101E-04   1.47864106E-03   1.47849915E-03  -9.59826575E-05
         385   7.72000058E-04   1.48234528E-03   1.48220302E-03  -9.59784302E-05
         386   7.74000073E-04   1.48604880E-03   1.48590677E-03  -9.55825089E-05
         387   7.76000088E-04   1.48975162E-03   1.48960820E-03  -9.62828199E-05
         388   7.78000103E-04   1.49345363E-03   1.49331091E-03  -9.55763389E-05
         389   7.80000060E-04   1.49715494E-03   1.49701117E-03  -9.60399775E-05
         390   7.82000076E-04   1.50085555E-03   1.50071143E-03  -9.60358957E-05
         391   7.84000091E-04   1.50455534E-03   1.50441169E-03  -9.54901552E-05
         392   7.86000106E-04   1.50825444E-03   1.50810950E-03  -9.61051410E-05
         393   7.88000063E-04   1.51195284E-03   1.51180744E-03  -9.61780825E-05
         394   7.90000078E-04   1.51565042E-03   1.51550525E-03  -9.57897719E-05
         395   7.92000093E-04   1.51934731E-03   1.51920191E-03  -9.57099473E-05
         396   7.94000109E-04   1.52304349E-03   1.52289739E-03  -9.59363606E-05
         397   7.96000066E-04   1.52673887E-03   1.52659288E-03  -9.56278600E-05
         398   7.98000081E-04   1.53043354E-03   1.53028721E-03  -9.56252261E-05
         399   8.00000096E-04   1.53412740E-03   1.53398036E-03  -9.58503442E-05
         400   8.02000111E-04   1.53782056E-03   1.53767341E-03  -9.56958538E-05
         401   8.04000068E-04   1.54151302E-03   1.54136540E-03  -9.57687444E-05
         402   8.06000084E-04   1.54520466E-03   1.54505612E-03  -9.61427577E-05
         403   8.08000099E-04   1.54889561E-03   1.54874683E-03  -9.60639809E-05
         404   8.10000114E-04   1.55258586E-03   1.55243755E-03  -9.55356445E-05
         405   8.12000071E-04   1.55627530E-03   1.55612582E-03  -9.60573161E-05
         406   8.14000086E-04   1.55996403E-03   1.55981421E-03  -9.60540783E-05
         407   8.16000102E-04   1.56365207E-03   1.56350248E-03  -9.56785734E-05
         408   8.18000117E-04   1.56733929E-03   1.56718970E-03  -9.54534626E-05
         409   8.20000074E-04   1.57102582E-03   1.57087564E-03  -9.56000367E-05
         410   8.22000089E-04   1.57471164E-03   1.57456158E-03  -9.53023045E-05
         411   8.24000104E-04   1.57839665E-03   1.57824636E-03  -9.52273258E-05
         412   8.26000120E-04   1.58208096E-03   1.58192986E-03  -9.55207288E-05
         413   8.28000077E-04   1.58576458E-03   1.58561347E-03  -9.52988194E-05
         414   8.30000092E-04   1.58944738E-03   1.58929580E-03  -9.53710114E-05
         415   8.32000107E-04   1.59312948E-03   1.59297697E-03  -9.57352677E-05
         416   8.34000064E-04   1.59681088E-03   1.59665814E-03  -9.56603690E-05
         417   8.36000079E-04   1.60049147E-03   1.60033815E-03  -9.58041128E-05
         418   8.38000095E-04   1.60417135E-03   1.60401815E-03  -9.55117357E-05
         419   8.40000110E-04   1.60785054E-03   1.60769699E-03  -9.55104188E-05
         420   8.42000067E-04   1.61152892E-03   1.61137455E-03  -9.57981611E-05
         421   8.44000082E-04   1.61520659E-03   1.61505223E-03  -9.55800133E-05
         422   8.46000097E-04   1.61888357E-03   1.61872862E-03  -9.57225275E-05
         423   8.48000112E-04   1.62255985E-03   1.62240502E-03  -9.54338611E-05
         424   8.50000069E-04   1.62623532E-03   1.62608025E-03  -9.53613489E-05
         425   8.52000085E-04   1.62991008E-03   1.62975432E-03  -9.55749565E-05
         426   8.54000100E-04   1.63358415E-03   1.63342827E-03  -9.54312563E-05
         427   8.56000115E-04   1.63725740E-03   1.63710117E-03  -9.54304851E-05
         428   8.58000072E-04   1.64092996E-03   1.64077280E-03  -9.57845477E-05
         429   8.60000087E-04   1.64460181E-03   1.64444442E-03  -9.57122757E-05
         430   8.62000103E-04   1.64827285E-03   1.64811604E-03  -9.51458715E-05
         431   8.64000118E-04   1.65194320E-03   1.65178534E-03  -9.55688229E-05
         432   8.66000075E-04   1.65561284E-03   1.65545463E-03  -9.55679570E-05
         433   8.68000090E-04   1.65928167E-03   1.65912381E-03  -9.51461116E-05
         434   8.70000105E-04   1.66294980E-03   1.66279078E-03  -9.56364020E-05
         435   8.72000121E-04   1.66661723E-03   1.66645879E-03  -9.50766116E-05
         436   8.74000078E-04   1.67028396E-03   1.67012447E-03  -9.54952702E-05
         437   8.76000093E-04   1.67394988E-03   1.67379016E-03  -9.54252391E-05
         438   8.78000108E-04   1.67761510E-03   1.67745468E-03  -9.56331714E-05
         439   8.80000123E-04   1.68127962E-03   1.68111920E-03  -9.54247080E-05
         440   8.82000080E-04   1.68494333E-03   1.68478244E-03  -9.54936186E-05
         441   8.84000096E-04   1.68860634E-03   1.68844580E-03  -9.50795875E-05
         442   8.86000111E-04   1.69226865E-03   1.69210788E-03  -9.50114118E-05
         443   8.88000126E-04   1.69593014E-03   1.69576879E-03  -9.51495458E-05
         444   8.90000083E-04   1.69959094E-03   1.69942854E-03  -9.55611686E-05
         445   8.92000098E-04   1.70325104E-03   1.70308829E-03  -9.55608848E-05
         446   8.94000113E-04   1.70691044E-03   1.70674792E-03  -9.52195624E-05
         447   8.96000070E-04   1.71056902E-03   1.71040650E-03  -9.50158865E-05
         448   8.98000086E-04   1.71422691E-03   1.71406381E-03  -9.51527400E-05
         449   9.00000101E-04   1.71788409E-03   1.71771995E-03  -9.55601645E-05
         450   9.02000116E-04   1.72154047E-03   1.72137609E-03  -9.54924617E-05
         451   9.04000073E-04   1.72519614E-03   1.72503234E-03  -9.49526293E-05
         452   9.06000088E-04   1.72885112E-03   1.72868604E-03  -9.54927164E-05
         453   9.08000104E-04   1.73250539E-03   1.73233985E-03  -9.55601136E-05
         454   9.10000119E-04   1.73615885E-03   1.73599354E-03  -9.52248665E-05
         455   9.12000076E-04   1.73981162E-03   1.73964619E-03  -9.50918475E-05
         456   9.14000091E-04   1.74346368E-03   1.74329756E-03  -9.52933478E-05
         457   9.16000106E-04   1.74711493E-03   1.74694892E-03  -9.50275353E-05
         458   9.18000122E-04   1.75076548E-03   1.75059913E-03  -9.50288886E-05
         459   9.20000079E-04   1.75441534E-03   1.75424805E-03  -9.53621202E-05
         460   9.22000094E-04   1.75806449E-03   1.75789709E-03  -9.52303963E-05
         461   9.24000109E-04   1.76171283E-03   1.76154496E-03  -9.52975388E-05
         462   9.26000124E-04   1.76536047E-03   1.76519272E-03  -9.50346512E-05
         463   9.28000081E-04   1.76900742E-03   1.76883931E-03  -9.50361791E-05
         464   9.30000097E-04   1.77265366E-03   1.77248474E-03  -9.53004710E-05
         465   9.32000112E-04   1.77629909E-03   1.77613017E-03  -9.51048714E-05
         466   9.34000127E-04   1.77994382E-03   1.77977444E-03  -9.51717739E-05
         467   9.36000084E-04   1.78358785E-03   1.78341859E-03  -9.49120295E-05
         468   9.38000099E-04   1.78723119E-03   1.78706169E-03  -9.48488305E-05
         469   9.40000114E-04   1.79087371E-03   1.79070351E-03  -9.50459944E-05
         470   9.42000130E-04   1.79451553E-03   1.79434533E-03  -9.48530942E-05
         471   9.44000087E-04   1.79815665E-03   1.79798598E-03  -9.49200185E-05
         472   9.46000102E-04   1.80179707E-03   1.80162548E-03  -9.52452028E-05
         473   9.48000117E-04   1.80543668E-03   1.80526485E-03  -9.51821639E-05
         474   9.50000132E-04   1.80907559E-03   1.80890318E-03  -9.53125054E-05
         475   9.52000089E-04   1.81271380E-03   1.81254139E-03  -9.51211914E-05
         476   9.54000105E-04   1.81635132E-03   1.81617856E-03  -9.51229886E-05
         477   9.56000120E-04   1.81998801E-03   1.81981560E-03  -9.47409644E-05
         478   9.58000135E-04   1.82362401E-03   1.82345032E-03  -9.52543996E-05
         479   9.60000092E-04   1.82725932E-03   1.82708621E-03  -9.47462613E-05
         480   9.62000107E-04   1.83089392E-03   1.83071964E-03  -9.51941183E-05
         481   9.64000123E-04   1.83452771E-03   1.83435320E-03  -9.51324764E-05
         482   9.66000080E-04   1.83816080E-03   1.83798664E-03  -9.47544031E-05
         483   9.68000095E-04   1.84179319E-03   1.84161775E-03  -9.52629198E-05
         484   9.70000110E-04   1.84542488E-03   1.84525014E-03  -9.46968648E-05
         485   9.72000125E-04   1.84905576E-03   1.84887997E-03  -9.50776375E-05
         486   9.74000082E-04   1.85268593E-03   1.85250991E-03  -9.50170142E-05
         487   9.76000098E-04   1.85631542E-03   1.85613870E-03  -9.52075716E-05
         488   9.78000113E-04   1.85994420E-03   1.85976736E-03  -9.50844042E-05
         489   9.80000128E-04   1.86357216E-03   1.86339498E-03  -9.50867252E-05
         490   9.82000143E-04   1.86719943E-03   1.86702248E-03  -9.47772642E-05
         491   9.84000158E-04   1.87082600E-03   1.87064882E-03  -9.47180015E-05
         492   9.86000057E-04   1.87445187E-03   1.87427399E-03  -9.49074747E-05
         493   9.88000073E-04   1.87807693E-03   1.87789917E-03  -9.46622677E-05
         494   9.90000088E-04   1.88170129E-03   1.88152306E-03  -9.47274384E-05
         495   9.92000103E-04   1.88532495E-03   1.88514590E-03  -9.49776731E-05
         496   9.94000118E-04   1.88894791E-03   1.88876863E-03  -9.49187670E-05
         497   9.96000133E-04   1.89257017E-03   1.89239020E-03  -9.51062248E-05
         498   9.98000149E-04   1.89619162E-03   1.89601176E-03  -9.48631641E-05
         499   1.00000016E-03   1.89981237E-03   1.89963216E-03  -9.48662200E-05
         500   1.00200006E-03   1.90343242E-03   1.90325140E-03  -9.51139882E-05
         501   1.00400008E-03   1.90705177E-03   1.90687052E-03  -9.50555695E-05
         502   1.00600009E-03   1.91067031E-03   1.91048859E-03  -9.51192924E-05
         503   1.00800011E-03   1.91428815E-03   1.91410654E-03  -9.48786765E-05
         504   1.01000012E-03   1.91790529E-03   1.91772333E-03  -9.48818561E-05
         505   1.01200014E-03   1.92152173E-03   1.92133896E-03  -9.51274415E-05
         506   1.01400015E-03   1.92513748E-03   1.92495459E-03  -9.50092362E-05
         507   1.01600017E-03   1.92875240E-03   1.92857021E-03  -9.44689382E-05
         508   1.01800007E-03   1.93236663E-03   1.93218351E-03  -9.47742810E-05
         509   1.02000008E-03   1.93598017E-03   1.93579670E-03  -9.47777953E-05
         510   1.02200010E-03   1.93959300E-03   1.93940871E-03  -9.50214671E-05
         511   1.02400011E-03   1.94320513E-03   1.94302073E-03  -9.49047389E-05
         512   1.02600013E-03   1.94681645E-03   1.94663159E-03  -9.49679088E-05
         513   1.02800014E-03   1.95042707E-03   1.95024244E-03  -9.46726941E-05
         514   1.03000016E-03   1.95403700E-03   1.95385213E-03  -9.46169530E-05
         515   1.03200006E-03   1.95764611E-03   1.95746054E-03  -9.47993685E-05
         516   1.03400007E-03   1.96125451E-03   1.96106895E-03  -9.46249347E-05
         517   1.03600009E-03   1.96486223E-03   1.96467643E-03  -9.45696956E-05
         518   1.03800010E-03   1.96846924E-03   1.96828251E-03  -9.48696033E-05
         519   1.04000012E-03   1.97207555E-03   1.97188859E-03  -9.48141824E-05
         520   1.04200013E-03   1.97568117E-03   1.97549467E-03  -9.44053900E-05
         521   1.04400015E-03   1.97928608E-03   1.97909819E-03  -9.49393652E-05
         522   1.04600016E-03   1.98289030E-03   1.98270311E-03  -9.44144558E-05
         523   1.04800006E-03   1.98649382E-03   1.98630570E-03  -9.47120861E-05
         524   1.05000008E-03   1.99009641E-03   1.98990828E-03  -9.45406209E-05
         525   1.05200009E-03   1.99369830E-03   1.99350948E-03  -9.47202207E-05
         526   1.05400011E-03   1.99729949E-03   1.99711090E-03  -9.44328203E-05
         527   1.05600012E-03   2.00089999E-03   2.00071093E-03  -9.44956482E-05
         528   1.05800014E-03   2.00449978E-03   2.00430979E-03  -9.47906374E-05
         529   1.06000016E-03   2.00809888E-03   2.00790889E-03  -9.46207292E-05
         530   1.06200017E-03   2.01169727E-03   2.01150775E-03  -9.42199404E-05
         531   1.06400007E-03   2.01529497E-03   2.01510428E-03  -9.46294967E-05
         532   1.06600008E-03   2.01889197E-03   2.01870082E-03  -9.46915752E-05
         533   1.06800010E-03   2.02248828E-03   2.02229735E-03  -9.44080384E-05
         534   1.07000011E-03   2.02608388E-03   2.02589273E-03  -9.43554187E-05
         535   1.07200013E-03   2.02967855E-03   2.02948693E-03  -9.44177664E-05
         536   1.07400015E-03   2.03327253E-03   2.03308091E-03  -9.42508559E-05
         537   1.07600016E-03   2.03686580E-03   2.03667395E-03  -9.41989056E-05
         538   1.07800018E-03   2.04045838E-03   2.04026583E-03  -9.43754203E-05
         539   1.08000007E-03   2.04405026E-03   2.04385747E-03  -9.43234918E-05
         540   1.08200009E-03   2.04764144E-03   2.04744819E-03  -9.43855048E-05
         541   1.08400011E-03   2.05123192E-03   2.05103867E-03  -9.42202751E-05
         542   1.08600012E-03   2.05482170E-03   2.05462798E-03  -9.42823244E-05
         543   1.08800014E-03   2.05841078E-03   2.05821637E-03  -9.44573112E-05
         544   1.09000015E-03   2.06199917E-03   2.06180452E-03  -9.44058556E-05
         545   1.09200017E-03   2.06558686E-03   2.06539151E-03  -9.45800857E-05
         546   1.09400006E-03   2.06917385E-03   2.06897850E-03  -9.44161147E-05
         547   1.09600008E-03   2.07275990E-03   2.07256433E-03  -9.43651030E-05
         548   1.09800010E-03   2.07634526E-03   2.07614899E-03  -9.45386055E-05
         549   1.10000011E-03   2.07992992E-03   2.07973365E-03  -9.43756604E-05
         550   1.10200013E-03   2.08351389E-03   2.08331691E-03  -9.45486099E-05
         551   1.10400014E-03   2.08709715E-03   2.08690041E-03  -9.42746919E-05
         552   1.10600016E-03   2.09067971E-03   2.09048274E-03  -9.42245169E-05
         553   1.10800017E-03   2.09426158E-03   2.09406484E-03  -9.39521487E-05
         554   1.11000007E-03   2.09784275E-03   2.09764484E-03  -9.43467821E-05
