 # t(ms)  V(mV)  h  n  h_T  I_inj(pA)
  2.24000000E+00 -6.75968055E+01  8.78118087E-01  6.20194108E-02  4.70331475E-02  1.00000000E+02
  2.25000000E+00 -6.75866312E+01  8.77985640E-01  6.20660351E-02  4.70300657E-02  1.00000000E+02
  2.26000000E+00 -6.75764606E+01  8.77852895E-01  6.21127321E-02  4.70269750E-02  1.00000000E+02
  2.27000000E+00 -6.75662938E+01  8.77719853E-01  6.21595012E-02  4.70238754E-02  1.00000000E+02
  2.28000000E+00 -6.75561307E+01  8.77586515E-01  6.22063420E-02  4.70207669E-02  1.00000000E+02
  2.29000000E+00 -6.75459713E+01  8.77452884E-01  6.22532540E-02  4.70176496E-02  1.00000000E+02
  2.30000000E+00 -6.75358156E+01  8.77318959E-01  6.23002366E-02  4.70145236E-02  1.00000000E+02
  2.31000000E+00 -6.75256636E+01  8.77184743E-01  6.23472895E-02  4.70113887E-02  1.00000000E+02
  2.32000000E+00 -6.75155152E+01  8.77050236E-01  6.23944121E-02  4.70082451E-02  1.00000000E+02
  2.33000000E+00 -6.75053705E+01  8.76915440E-01  6.24416041E-02  4.70050928E-02  1.00000000E+02
  2.34000000E+00 -6.74952293E+01  8.76780356E-01  6.24888649E-02  4.70019317E-02  1.00000000E+02
  2.35000000E+00 -6.74850918E+01  8.76644985E-01  6.25361940E-02  4.69987621E-02  1.00000000E+02
  2.36000000E+00 -6.74749579E+01  8.76509327E-01  6.25835911E-02  4.69955838E-02  1.00000000E+02
  2.37000000E+00 -6.74648275E+01  8.76373385E-01  6.26310557E-02  4.69923968E-02  1.00000000E+02
  2.38000000E+00 -6.74547007E+01  8.76237160E-01  6.26785873E-02  4.69892013E-02  1.00000000E+02
  2.39000000E+00 -6.74445774E+01  8.76100652E-01  6.27261856E-02  4.69859972E-02  1.00000000E+02
  2.40000000E+00 -6.74344577E+01  8.75963862E-01  6.27738500E-02  4.69827846E-02  1.00000000E+02
  2.41000000E+00 -6.74243415E+01  8.75826793E-01  6.28215802E-02  4.69795635E-02  1.00000000E+02
  2.42000000E+00 -6.74142287E+01  8.75689444E-01  6.28693757E-02  4.69763340E-02  1.00000000E+02
  2.43000000E+00 -6.74041194E+01  8.75551817E-01  6.29172361E-02  4.69730959E-02  1.00000000E+02
  2.44000000E+00 -6.73940136E+01  8.75413913E-01  6.29651611E-02  4.69698495E-02  1.00000000E+02
  2.45000000E+00 -6.73839112E+01  8.75275734E-01  6.30131501E-02  4.69665946E-02  1.00000000E+02
