 # V  ninf  minf  hinf  ainf  binf  taun  taum  tauh  taua  taub
    -41.60000000      0.53770629      0.21227650      0.37074192      0.68293234      0.00911255      2.32166081      0.10736258      1.91939470      0.74393136      2.23589465
    -41.50000000      0.53917385      0.21421007      0.36745079      0.68349120      0.00894071      2.31718532      0.10769618      1.91189158      0.74266234      2.23199440
    -41.40000000      0.54063869      0.21615510      0.36417382      0.68405009      0.00877176      2.31270874      0.10802857      1.90433900      0.74139550      2.22810045
    -41.30000000      0.54210077      0.21811155      0.36091124      0.68460900      0.00860566      2.30823121      0.10835974      1.89673834      0.74013083      2.22421287
    -41.20000000      0.54356007      0.22007941      0.35766331      0.68516793      0.00844236      2.30375285      0.10868966      1.88909097      0.73886836      2.22033171
    -41.10000000      0.54501659      0.22205863      0.35443025      0.68572687      0.00828183      2.29927380      0.10901830      1.88139829      0.73760809      2.21645703
    -41.00000000      0.54647029      0.22404917      0.35121232      0.68628584      0.00812402      2.29479417      0.10934562      1.87366168      0.73635003      2.21258889
    -40.90000000      0.54792116      0.22605101      0.34800973      0.68684482      0.00796891      2.29031410      0.10967161      1.86588251      0.73509420      2.20872736
    -40.80000000      0.54936917      0.22806409      0.34482271      0.68740381      0.00781645      2.28583370      0.10999623      1.85806217      0.73384059      2.20487247
    -40.70000000      0.55081431      0.23008838      0.34165148      0.68796281      0.00766660      2.28135310      0.11031946      1.85020203      0.73258922      2.20102431
    -40.60000000      0.55225656      0.23212384      0.33849624      0.68852182      0.00751933      2.27687243      0.11064126      1.84230349      0.73134010      2.19718291
    -40.50000000      0.55369590      0.23417042      0.33535721      0.68908085      0.00737460      2.27239180      0.11096160      1.83436790      0.73009325      2.19334835
    -40.40000000      0.55513231      0.23622807      0.33223458      0.68963988      0.00723237      2.26791134      0.11128047      1.82639664      0.72884865      2.18952067
    -40.30000000      0.55656577      0.23829675      0.32912855      0.69019891      0.00709260      2.26343117      0.11159783      1.81839108      0.72760634      2.18569993
    -40.20000000      0.55799626      0.24037639      0.32603930      0.69075795      0.00695527      2.25895141      0.11191365      1.81035259      0.72636631      2.18188619
    -40.10000000      0.55942376      0.24246697      0.32296703      0.69131699      0.00682032      2.25447217      0.11222791      1.80228251      0.72512858      2.17807950
    -40.00000000      0.56084827      0.24456841      0.31991190      0.69187603      0.00668774      2.24999358      0.11254057      1.79418221      0.72389315      2.17427992
    -39.90000000      0.56226975      0.24668066      0.31687409      0.69243506      0.00655748      2.24551575      0.11285161      1.78605304      0.72266004      2.17048749
    -39.80000000      0.56368820      0.24880367      0.31385376      0.69299410      0.00642951      2.24103880      0.11316100      1.77789633      0.72142924      2.16670228
    -39.70000000      0.56510359      0.25093737      0.31085107      0.69355313      0.00630380      2.23656284      0.11346872      1.76971342      0.72020078      2.16292433
    -39.60000000      0.56651591      0.25308171      0.30786619      0.69411215      0.00618031      2.23208799      0.11377472      1.76150563      0.71897466      2.15915370
    -39.50000000      0.56792515      0.25523661      0.30489924      0.69467117      0.00605900      2.22761437      0.11407899      1.75327429      0.71775088      2.15539045
    -39.40000000      0.56933128      0.25740203      0.30195039      0.69523018      0.00593985      2.22314208      0.11438150      1.74502072      0.71652946      2.15163461
    -39.30000000      0.57073429      0.25957788      0.29901976      0.69578917      0.00582282      2.21867124      0.11468222      1.73674620      0.71531040      2.14788625
    -39.20000000      0.57213417      0.26176410      0.29610749      0.69634815      0.00570788      2.21420196      0.11498113      1.72845204      0.71409371      2.14414541
    -39.10000000      0.57353090      0.26396062      0.29321371      0.69690712      0.00559500      2.20973434      0.11527818      1.72013952      0.71287941      2.14041214
    -39.00000000      0.57492446      0.26616738      0.29033852      0.69746607      0.00548415      2.20526851      0.11557337      1.71180992      0.71166749      2.13668649
    -38.90000000      0.57631484      0.26838428      0.28748205      0.69802500      0.00537528      2.20080457      0.11586665      1.70346450      0.71045797      2.13296852
    -38.80000000      0.57770203      0.27061126      0.28464441      0.69858392      0.00526839      2.19634262      0.11615801      1.69510452      0.70925085      2.12925827
    -38.70000000      0.57908601      0.27284825      0.28182569      0.69914281      0.00516342      2.19188277      0.11644741      1.68673122      0.70804614      2.12555578
    -38.60000000      0.58046677      0.27509515      0.27902601      0.69970168      0.00506036      2.18742513      0.11673483      1.67834583      0.70684385      2.12186111
    -38.50000000      0.58184429      0.27735189      0.27624544      0.70026052      0.00495918      2.18296981      0.11702025      1.66994958      0.70564399      2.11817431
    -38.40000000      0.58321856      0.27961839      0.27348408      0.70081934      0.00485984      2.17851691      0.11730362      1.66154367      0.70444656      2.11449541
    -38.30000000      0.58458957      0.28189456      0.27074200      0.70137813      0.00476231      2.17406652      0.11758494      1.65312931      0.70325157      2.11082447
    -38.20000000      0.58595731      0.28418032      0.26801929      0.70193688      0.00466657      2.16961876      0.11786417      1.64470766      0.70205903      2.10716153
    -38.10000000      0.58732175      0.28647557      0.26531602      0.70249561      0.00457258      2.16517373      0.11814129      1.63627992      0.70086895      2.10350663
    -38.00000000      0.58868290      0.28878023      0.26263224      0.70305431      0.00448033      2.16073153      0.11841626      1.62784723      0.69968133      2.09985982
    -37.90000000      0.59004073      0.29109421      0.25996803      0.70361296      0.00438977      2.15629225      0.11868907      1.61941075      0.69849618      2.09622115
    -37.80000000      0.59139523      0.29341740      0.25732343      0.70417158      0.00430090      2.15185600      0.11895969      1.61097160      0.69731351      2.09259065
    -37.70000000      0.59274640      0.29574972      0.25469850      0.70473017      0.00421367      2.14742287      0.11922809      1.60253090      0.69613331      2.08896838
    -37.60000000      0.59409422      0.29809107      0.25209329      0.70528871      0.00412806      2.14299296      0.11949425      1.59408976      0.69495561      2.08535436
    -37.50000000      0.59543869      0.30044135      0.24950782      0.70584721      0.00404404      2.13856637      0.11975814      1.58564927      0.69378041      2.08174865
    -37.40000000      0.59677978      0.30280046      0.24694215      0.70640567      0.00396159      2.13414319      0.12001974      1.57721050      0.69260771      2.07815129
    -37.30000000      0.59811749      0.30516830      0.24439629      0.70696408      0.00388069      2.12972352      0.12027902      1.56877452      0.69143752      2.07456232
    -37.20000000      0.59945181      0.30754476      0.24187029      0.70752244      0.00380130      2.12530745      0.12053597      1.56034237      0.69026985      2.07098177
    -37.10000000      0.60078272      0.30992974      0.23936415      0.70808076      0.00372341      2.12089507      0.12079054      1.55191508      0.68910469      2.06740968
    -37.00000000      0.60211023      0.31232313      0.23687789      0.70863902      0.00364698      2.11648648      0.12104273      1.54349368      0.68794207      2.06384611
    -36.90000000      0.60343431      0.31472482      0.23441153      0.70919723      0.00357200      2.11208176      0.12129251      1.53507916      0.68678198      2.06029107
    -36.80000000      0.60475496      0.31713471      0.23196508      0.70975539      0.00349844      2.10768101      0.12153985      1.52667250      0.68562443      2.05674463
    -36.70000000      0.60607218      0.31955267      0.22953854      0.71031349      0.00342627      2.10328431      0.12178473      1.51827469      0.68446943      2.05320680
